0,5,-1,0.0,5
0,10,-1,0.0,10
0,15,-1,0.0,15
0,20,-1,0.0,20
0,25,-1,0.0,25
1,30,-1,0.0,5
1,35,-1,0.0,10
1,40,-1,0.0,15
1,45,-1,0.0,20
1,50,-1,0.0,25
1,55,-1,0.0,30
1,60,-1,0.0,35
1,65,-1,0.0,40
1,70,-1,0.0,45
1,75,-1,0.0,50
1,80,-1,0.0,55
1,85,-1,0.0,60
1,90,-1,0.0,65
1,95,-1,0.0,70
1,100,-1,0.0,75
1,105,-1,0.0,80
1,110,-1,0.0,85
1,115,-1,0.0,90
1,120,-1,0.0,95
1,125,-1,0.0,100
1,130,-1,0.0,105
1,135,-1,0.0,110
1,140,-1,0.0,115
1,145,-1,0.0,120
1,150,-1,0.0,125
1,155,-1,0.0,130
1,160,-1,0.0,135
1,165,-1,0.0,140
1,170,-1,0.0,145
1,175,-1,0.0,150
1,180,-1,0.0,155
1,185,-1,0.0,160
1,190,-1,0.0,165
1,195,-1,0.0,170
1,200,-1,0.0,175
1,205,-1,0.0,180
1,210,-1,0.0,185
1,215,-1,0.0,190
2,220,1,0.05,2
2,225,1,0.05,7
2,230,1,0.05,12
2,235,1,0.05,17
2,240,1,0.05,22
2,245,1,0.05,27
2,250,1,0.05,32
2,255,1,0.05,37
2,260,1,0.05,42
2,265,1,0.05,47
2,270,1,0.05,52
2,275,1,0.05,57
2,280,1,0.05,62
2,285,1,0.05,67
