episode,step,episodic reward,success rate,episodic length
0,5,-1,0.0,5
0,10,-1,0.0,10
0,15,-1,0.0,15
0,20,-1,0.0,20
0,25,-1,0.0,25
1,30,-0.8109701499214419,0.0,2
1,35,-0.8109701499214419,0.0,7
1,40,-0.8109701499214419,0.0,12
1,45,-0.8109701499214419,0.0,17
1,50,-0.8109701499214419,0.0,22
1,55,-0.8109701499214419,0.0,27
2,60,-0.8125020855467081,0.0,4
2,65,-0.8125020855467081,0.0,9
2,70,-0.8125020855467081,0.0,14
2,75,-0.8125020855467081,0.0,19
2,80,-0.8125020855467081,0.0,24
2,85,-0.8125020855467081,0.0,29
3,90,-0.8139339023725303,0.0,5
3,95,-0.8139339023725303,0.0,10
3,100,-0.8139339023725303,0.0,15
3,105,-0.8139339023725303,0.0,20
3,110,-0.8139339023725303,0.0,25
3,115,-0.8139339023725303,0.0,30
3,120,-0.8139339023725303,0.0,35
3,125,-0.8139339023725303,0.0,40
3,130,-0.8139339023725303,0.0,45
3,135,-0.8139339023725303,0.0,50
3,140,-0.8139339023725303,0.0,55
3,145,-0.8139339023725303,0.0,60
3,150,-0.8139339023725303,0.0,65
3,155,-0.8139339023725303,0.0,70
3,160,-0.8139339023725303,0.0,75
3,165,-0.8139339023725303,0.0,80
3,170,-0.8139339023725303,0.0,85
3,175,-0.8139339023725303,0.0,90
3,180,-0.8139339023725303,0.0,95
3,185,-0.8139339023725303,0.0,100
3,190,-0.8139339023725303,0.0,105
3,195,-0.8139339023725303,0.0,110
3,200,-0.8139339023725303,0.0,115
3,205,-0.8139339023725303,0.0,120
3,210,-0.8139339023725303,0.0,125
3,215,-0.8139339023725303,0.0,130
3,220,-0.8139339023725303,0.0,135
3,225,-0.8139339023725303,0.0,140
3,230,-0.8139339023725303,0.0,145
3,235,-0.8139339023725303,0.0,150
3,240,-0.8139339023725303,0.0,155
3,245,-0.8139339023725303,0.0,160
3,250,-0.8139339023725303,0.0,165
3,255,-0.8139339023725303,0.0,170
3,260,-0.8139339023725303,0.0,175
3,265,-0.8139339023725303,0.0,180
3,270,-0.8139339023725303,0.0,185
3,275,-0.8139339023725303,0.0,190
