episode,step,episodic reward,success rate,episodic length
8,1250,-1,0.05,95
8,1255,-1,0.05,100
8,1260,-1,0.05,105
8,1265,-1,0.05,110
8,1270,-1,0.05,115
8,1275,-1,0.05,120
8,1280,-1,0.05,125
8,1285,-1,0.05,130
8,1290,-1,0.05,135
8,1295,-1,0.05,140
8,1300,-1,0.05,145
8,1305,-1,0.05,150
8,1310,-1,0.05,155
8,1315,-1,0.05,160
8,1320,-1,0.05,165
8,1325,-1,0.05,170
8,1330,-1,0.05,175
8,1335,-1,0.05,180
8,1340,-1,0.05,185
8,1345,-1,0.05,190
8,1350,-1,0.05,195
8,1355,-1,0.05,200
8,1360,-1,0.05,205
8,1365,-1,0.05,210
9,1370,0,0.05,2
9,1375,0,0.05,7
9,1380,0,0.05,12
9,1385,0,0.05,17
9,1390,0,0.05,22
9,1395,0,0.05,27
10,1400,-1,0.05,5
10,1405,-1,0.05,10
10,1410,-1,0.05,15
10,1415,-1,0.05,20
10,1420,-1,0.05,25
10,1425,-1,0.05,30
10,1430,-1,0.05,35
10,1435,-1,0.05,40
10,1440,-1,0.05,45
10,1445,-1,0.05,50
10,1450,-1,0.05,55
10,1455,-1,0.05,60
11,1460,-1,0.05,3
11,1465,-1,0.05,8
11,1470,-1,0.05,13
11,1475,-1,0.05,18
11,1480,-1,0.05,23
11,1485,-1,0.05,28
11,1490,-1,0.05,33
11,1495,-1,0.05,38
11,1500,-1,0.05,43
11,1505,-1,0.05,48
11,1510,-1,0.05,53
11,1515,-1,0.05,58
11,1520,-1,0.05,63
11,1525,-1,0.05,68
11,1530,-1,0.05,73
11,1535,-1,0.05,78
11,1540,-1,0.05,83
11,1545,-1,0.05,88
11,1550,-1,0.05,93
11,1555,-1,0.05,98
11,1560,-1,0.05,103
11,1565,-1,0.05,108
11,1570,-1,0.05,113
11,1575,-1,0.05,118
11,1580,-1,0.05,123
11,1585,-1,0.05,128
11,1590,-1,0.05,133
11,1595,-1,0.05,138
11,1600,-1,0.05,143
11,1605,-1,0.05,148
11,1610,-1,0.05,153
11,1615,-1,0.05,158
11,1620,-1,0.05,163
11,1625,-1,0.05,168
11,1630,-1,0.05,173
11,1635,-1,0.05,178
11,1640,-1,0.05,183
11,1645,-1,0.05,188
12,1650,1,0.1,4
12,1655,1,0.1,9
12,1660,1,0.1,14
12,1665,1,0.1,19
12,1670,1,0.1,24
12,1675,1,0.1,29
12,1680,1,0.1,34
12,1685,1,0.1,39
12,1690,1,0.1,44
12,1695,1,0.1,49
12,1700,1,0.1,54
12,1705,1,0.1,59
12,1710,1,0.1,64
12,1715,1,0.1,69
12,1720,1,0.1,74
12,1725,1,0.1,79
12,1730,1,0.1,84
12,1735,1,0.1,89
12,1740,1,0.1,94
12,1745,1,0.1,99
12,1750,1,0.1,104
12,1755,1,0.1,109
12,1760,1,0.1,114
12,1765,1,0.1,119
12,1770,1,0.1,124
12,1775,1,0.1,129
12,1780,1,0.1,134
12,1785,1,0.1,139
12,1790,1,0.1,144
12,1795,1,0.1,149
12,1800,1,0.1,154
12,1805,1,0.1,159
12,1810,1,0.1,164
12,1815,1,0.1,169
12,1820,1,0.1,174
12,1825,1,0.1,179
12,1830,1,0.1,184
12,1835,1,0.1,189
13,1840,0,0.1,2
13,1845,0,0.1,7
13,1850,0,0.1,12
13,1855,0,0.1,17
13,1860,0,0.1,22
13,1865,0,0.1,27
13,1870,0,0.1,32
13,1875,0,0.1,37
13,1880,0,0.1,42
13,1885,0,0.1,47
13,1890,0,0.1,52
13,1895,0,0.1,57
14,1900,-1,0.1,4
14,1905,-1,0.1,9
14,1910,-1,0.1,14
14,1915,-1,0.1,19
14,1920,-1,0.1,24
14,1925,-1,0.1,29
14,1930,-1,0.1,34
14,1935,-1,0.1,39
15,1940,-1,0.1,2
15,1945,-1,0.1,7
15,1950,-1,0.1,12
15,1955,-1,0.1,17
15,1960,-1,0.1,22
15,1965,-1,0.1,27
15,1970,-1,0.1,32
15,1975,-1,0.1,37
15,1980,-1,0.1,42
15,1985,-1,0.1,47
16,1990,-1,0.1,2
16,1995,-1,0.1,7
16,2000,-1,0.1,12
16,2005,-1,0.1,17
16,2010,-1,0.1,22
17,2015,-1,0.1,1
17,2020,-1,0.1,6
17,2025,-1,0.1,11
17,2030,-1,0.1,16
17,2035,-1,0.1,21
17,2040,-1,0.1,26
17,2045,-1,0.1,31
17,2050,-1,0.1,36
17,2055,-1,0.1,41
17,2060,-1,0.1,46
17,2065,-1,0.1,51
17,2070,-1,0.1,56
17,2075,-1,0.1,61
17,2080,-1,0.1,66
17,2085,-1,0.1,71
17,2090,-1,0.1,76
17,2095,-1,0.1,81
17,2100,-1,0.1,86
17,2105,-1,0.1,91
17,2110,-1,0.1,96
17,2115,-1,0.1,101
17,2120,-1,0.1,106
17,2125,-1,0.1,111
17,2130,-1,0.1,116
17,2135,-1,0.1,121
17,2140,-1,0.1,126
17,2145,-1,0.1,131
17,2150,-1,0.1,136
17,2155,-1,0.1,141
17,2160,-1,0.1,146
17,2165,-1,0.1,151
17,2170,-1,0.1,156
17,2175,-1,0.1,161
17,2180,-1,0.1,166
17,2185,-1,0.1,171
17,2190,-1,0.1,176
17,2195,-1,0.1,181
17,2200,-1,0.1,186
17,2205,-1,0.1,191
17,2210,-1,0.1,196
17,2215,-1,0.1,201
17,2220,-1,0.1,206
17,2225,-1,0.1,211
17,2230,-1,0.1,216
17,2235,-1,0.1,221
18,2240,1,0.15,5
18,2245,1,0.15,10
18,2250,1,0.15,15
18,2255,1,0.15,20
18,2260,1,0.15,25
18,2265,1,0.15,30
18,2270,1,0.15,35
18,2275,1,0.15,40
18,2280,1,0.15,45
18,2285,1,0.15,50
18,2290,1,0.15,55
18,2295,1,0.15,60
18,2300,1,0.15,65
18,2305,1,0.15,70
18,2310,1,0.15,75
18,2315,1,0.15,80
18,2320,1,0.15,85
18,2325,1,0.15,90
18,2330,1,0.15,95
18,2335,1,0.15,100
18,2340,1,0.15,105
18,2345,1,0.15,110
18,2350,1,0.15,115
18,2355,1,0.15,120
18,2360,1,0.15,125
18,2365,1,0.15,130
18,2370,1,0.15,135
18,2375,1,0.15,140
18,2380,1,0.15,145
18,2385,1,0.15,150
18,2390,1,0.15,155
18,2395,1,0.15,160
18,2400,1,0.15,165
18,2405,1,0.15,170
18,2410,1,0.15,175
18,2415,1,0.15,180
18,2420,1,0.15,185
18,2425,1,0.15,190
18,2430,1,0.15,195
18,2435,1,0.15,200
18,2440,1,0.15,205
18,2445,1,0.15,210
18,2450,1,0.15,215
19,2455,0,0.15,5
19,2460,0,0.15,10
19,2465,0,0.15,15
19,2470,0,0.15,20
19,2475,0,0.15,25
20,2480,-1,0.15,1
20,2485,-1,0.15,6
20,2490,-1,0.15,11
20,2495,-1,0.15,16
20,2500,-1,0.15,21
20,2505,-1,0.15,26
20,2510,-1,0.15,31
20,2515,-1,0.15,36
21,2520,-1,0.15,3
21,2525,-1,0.15,8
21,2530,-1,0.15,13
21,2535,-1,0.15,18
21,2540,-1,0.15,23
21,2545,-1,0.15,28
21,2550,-1,0.15,33
21,2555,-1,0.15,38
21,2560,-1,0.15,43
21,2565,-1,0.15,48
21,2570,-1,0.15,53
21,2575,-1,0.15,58
21,2580,-1,0.15,63
21,2585,-1,0.15,68
21,2590,-1,0.15,73
21,2595,-1,0.15,78
21,2600,-1,0.15,83
21,2605,-1,0.15,88
21,2610,-1,0.15,93
21,2615,-1,0.15,98
21,2620,-1,0.15,103
21,2625,-1,0.15,108
21,2630,-1,0.15,113
21,2635,-1,0.15,118
21,2640,-1,0.15,123
21,2645,-1,0.15,128
21,2650,-1,0.15,133
21,2655,-1,0.15,138
21,2660,-1,0.15,143
21,2665,-1,0.15,148
21,2670,-1,0.15,153
21,2675,-1,0.15,158
21,2680,-1,0.15,163
21,2685,-1,0.15,168
21,2690,-1,0.15,173
21,2695,-1,0.15,178
21,2700,-1,0.15,183
21,2705,-1,0.15,188
22,2710,1,0.15,3
22,2715,1,0.15,8
22,2720,1,0.15,13
22,2725,1,0.15,18
22,2730,1,0.15,23
22,2735,1,0.15,28
22,2740,1,0.15,33
22,2745,1,0.15,38
22,2750,1,0.15,43
22,2755,1,0.15,48
22,2760,1,0.15,53
22,2765,1,0.15,58
22,2770,1,0.15,63
22,2775,1,0.15,68
22,2780,1,0.15,73
22,2785,1,0.15,78
22,2790,1,0.15,83
22,2795,1,0.15,88
22,2800,1,0.15,93
22,2805,1,0.15,98
22,2810,1,0.15,103
22,2815,1,0.15,108
22,2820,1,0.15,113
22,2825,1,0.15,118
22,2830,1,0.15,123
22,2835,1,0.15,128
22,2840,1,0.15,133
22,2845,1,0.15,138
22,2850,1,0.15,143
22,2855,1,0.15,148
22,2860,1,0.15,153
22,2865,1,0.15,158
22,2870,1,0.15,163
22,2875,1,0.15,168
22,2880,1,0.15,173
22,2885,1,0.15,178
22,2890,1,0.15,183
22,2895,1,0.15,188
22,2900,1,0.15,193
22,2905,1,0.15,198
22,2910,1,0.15,203
22,2915,1,0.15,208
22,2920,1,0.15,213
23,2925,0,0.15,5
23,2930,0,0.15,10
23,2935,0,0.15,15
23,2940,0,0.15,20
23,2945,0,0.15,25
23,2950,0,0.15,30
23,2955,0,0.15,35
23,2960,0,0.15,40
23,2965,0,0.15,45
23,2970,0,0.15,50
23,2975,0,0.15,55
23,2980,0,0.15,60
23,2985,0,0.15,65
23,2990,0,0.15,70
23,2995,0,0.15,75
23,3000,0,0.15,80
23,3005,0,0.15,85
23,3010,0,0.15,90
23,3015,0,0.15,95
23,3020,0,0.15,100
23,3025,0,0.15,105
23,3030,0,0.15,110
23,3035,0,0.15,115
23,3040,0,0.15,120
23,3045,0,0.15,125
23,3050,0,0.15,130
23,3055,0,0.15,135
23,3060,0,0.15,140
23,3065,0,0.15,145
23,3070,0,0.15,150
23,3075,0,0.15,155
23,3080,0,0.15,160
23,3085,0,0.15,165
23,3090,0,0.15,170
23,3095,0,0.15,175
23,3100,0,0.15,180
23,3105,0,0.15,185
23,3110,0,0.15,190
23,3115,0,0.15,195
24,3120,1,0.2,5
24,3125,1,0.2,10
24,3130,1,0.2,15
24,3135,1,0.2,20
24,3140,1,0.2,25
24,3145,1,0.2,30
24,3150,1,0.2,35
24,3155,1,0.2,40
24,3160,1,0.2,45
25,3165,-1,0.2,5
25,3170,-1,0.2,10
25,3175,-1,0.2,15
25,3180,-1,0.2,20
25,3185,-1,0.2,25
25,3190,-1,0.2,30
25,3195,-1,0.2,35
25,3200,-1,0.2,40
25,3205,-1,0.2,45
25,3210,-1,0.2,50
25,3215,-1,0.2,55
25,3220,-1,0.2,60
25,3225,-1,0.2,65
25,3230,-1,0.2,70
25,3235,-1,0.2,75
25,3240,-1,0.2,80
25,3245,-1,0.2,85
25,3250,-1,0.2,90
25,3255,-1,0.2,95
25,3260,-1,0.2,100
25,3265,-1,0.2,105
25,3270,-1,0.2,110
25,3275,-1,0.2,115
25,3280,-1,0.2,120
25,3285,-1,0.2,125
25,3290,-1,0.2,130
25,3295,-1,0.2,135
25,3300,-1,0.2,140
25,3305,-1,0.2,145
25,3310,-1,0.2,150
25,3315,-1,0.2,155
25,3320,-1,0.2,160
25,3325,-1,0.2,165
25,3330,-1,0.2,170
25,3335,-1,0.2,175
25,3340,-1,0.2,180
25,3345,-1,0.2,185
25,3350,-1,0.2,190
25,3355,-1,0.2,195
25,3360,-1,0.2,200
25,3365,-1,0.2,205
25,3370,-1,0.2,210
25,3375,-1,0.2,215
25,3380,-1,0.2,220
25,3385,-1,0.2,225
26,3390,1,0.25,1
26,3395,1,0.25,6
26,3400,1,0.25,11
26,3405,1,0.25,16
26,3410,1,0.25,21
26,3415,1,0.25,26
26,3420,1,0.25,31
26,3425,1,0.25,36
26,3430,1,0.25,41
26,3435,1,0.25,46
26,3440,1,0.25,51
26,3445,1,0.25,56
26,3450,1,0.25,61
26,3455,1,0.25,66
26,3460,1,0.25,71
26,3465,1,0.25,76
26,3470,1,0.25,81
26,3475,1,0.25,86
26,3480,1,0.25,91
26,3485,1,0.25,96
26,3490,1,0.25,101
26,3495,1,0.25,106
26,3500,1,0.25,111
26,3505,1,0.25,116
26,3510,1,0.25,121
26,3515,1,0.25,126
26,3520,1,0.25,131
26,3525,1,0.25,136
26,3530,1,0.25,141
26,3535,1,0.25,146
26,3540,1,0.25,151
26,3545,1,0.25,156
26,3550,1,0.25,161
26,3555,1,0.25,166
26,3560,1,0.25,171
26,3565,1,0.25,176
26,3570,1,0.25,181
26,3575,1,0.25,186
26,3580,1,0.25,191
26,3585,1,0.25,196
26,3590,1,0.25,201
26,3595,1,0.25,206
27,3600,1,0.3,4
27,3605,1,0.3,9
27,3610,1,0.3,14
27,3615,1,0.3,19
27,3620,1,0.3,24
27,3625,1,0.3,29
27,3630,1,0.3,34
27,3635,1,0.3,39
27,3640,1,0.3,44
27,3645,1,0.3,49
27,3650,1,0.3,54
27,3655,1,0.3,59
27,3660,1,0.3,64
27,3665,1,0.3,69
27,3670,1,0.3,74
27,3675,1,0.3,79
27,3680,1,0.3,84
27,3685,1,0.3,89
27,3690,1,0.3,94
27,3695,1,0.3,99
27,3700,1,0.3,104
27,3705,1,0.3,109
27,3710,1,0.3,114
27,3715,1,0.3,119
27,3720,1,0.3,124
27,3725,1,0.3,129
27,3730,1,0.3,134
27,3735,1,0.3,139
28,3740,-1,0.3,2
28,3745,-1,0.3,7
28,3750,-1,0.3,12
28,3755,-1,0.3,17
28,3760,-1,0.3,22
28,3765,-1,0.3,27
28,3770,-1,0.3,32
28,3775,-1,0.3,37
28,3780,-1,0.3,42
28,3785,-1,0.3,47
29,3790,-1,0.3,5
29,3795,-1,0.3,10
29,3800,-1,0.3,15
29,3805,-1,0.3,20
29,3810,-1,0.3,25
29,3815,-1,0.3,30
29,3820,-1,0.3,35
29,3825,-1,0.3,40
29,3830,-1,0.3,45
29,3835,-1,0.3,50
29,3840,-1,0.3,55
29,3845,-1,0.3,60
29,3850,-1,0.3,65
29,3855,-1,0.3,70
29,3860,-1,0.3,75
29,3865,-1,0.3,80
29,3870,-1,0.3,85
29,3875,-1,0.3,90
29,3880,-1,0.3,95
29,3885,-1,0.3,100
29,3890,-1,0.3,105
29,3895,-1,0.3,110
29,3900,-1,0.3,115
29,3905,-1,0.3,120
29,3910,-1,0.3,125
29,3915,-1,0.3,130
29,3920,-1,0.3,135
29,3925,-1,0.3,140
29,3930,-1,0.3,145
29,3935,-1,0.3,150
29,3940,-1,0.3,155
29,3945,-1,0.3,160
29,3950,-1,0.3,165
29,3955,-1,0.3,170
29,3960,-1,0.3,175
29,3965,-1,0.3,180
29,3970,-1,0.3,185
29,3975,-1,0.3,190
29,3980,-1,0.3,195
29,3985,-1,0.3,200
29,3990,-1,0.3,205
29,3995,-1,0.3,210
29,4000,-1,0.3,215
29,4005,-1,0.3,220
29,4010,-1,0.3,225
29,4015,-1,0.3,230
30,4020,0,0.3,4
30,4025,0,0.3,9
30,4030,0,0.3,14
30,4035,0,0.3,19
30,4040,0,0.3,24
30,4045,0,0.3,29
30,4050,0,0.3,34
30,4055,0,0.3,39
30,4060,0,0.3,44
31,4065,-1,0.3,3
31,4070,-1,0.3,8
31,4075,-1,0.3,13
31,4080,-1,0.3,18
31,4085,-1,0.3,23
31,4090,-1,0.3,28
31,4095,-1,0.3,33
31,4100,-1,0.3,38
31,4105,-1,0.3,43
31,4110,-1,0.3,48
31,4115,-1,0.3,53
31,4120,-1,0.3,58
31,4125,-1,0.3,63
31,4130,-1,0.3,68
31,4135,-1,0.3,73
31,4140,-1,0.3,78
31,4145,-1,0.3,83
31,4150,-1,0.3,88
31,4155,-1,0.3,93
31,4160,-1,0.3,98
31,4165,-1,0.3,103
31,4170,-1,0.3,108
31,4175,-1,0.3,113
31,4180,-1,0.3,118
31,4185,-1,0.3,123
31,4190,-1,0.3,128
31,4195,-1,0.3,133
31,4200,-1,0.3,138
31,4205,-1,0.3,143
31,4210,-1,0.3,148
31,4215,-1,0.3,153
31,4220,-1,0.3,158
31,4225,-1,0.3,163
31,4230,-1,0.3,168
31,4235,-1,0.3,173
31,4240,-1,0.3,178
31,4245,-1,0.3,183
31,4250,-1,0.3,188
31,4255,-1,0.3,193
32,4260,0,0.25,4
32,4265,0,0.25,9
32,4270,0,0.25,14
32,4275,0,0.25,19
32,4280,0,0.25,24
32,4285,0,0.25,29
32,4290,0,0.25,34
32,4295,0,0.25,39
32,4300,0,0.25,44
32,4305,0,0.25,49
32,4310,0,0.25,54
32,4315,0,0.25,59
32,4320,0,0.25,64
32,4325,0,0.25,69
32,4330,0,0.25,74
32,4335,0,0.25,79
32,4340,0,0.25,84
32,4345,0,0.25,89
32,4350,0,0.25,94
32,4355,0,0.25,99
32,4360,0,0.25,104
32,4365,0,0.25,109
32,4370,0,0.25,114
32,4375,0,0.25,119
32,4380,0,0.25,124
32,4385,0,0.25,129
32,4390,0,0.25,134
