episode,step,episodic reward,success rate,episodic length
0,5,-1,0.0,5
0,10,-1,0.0,10
0,15,-1,0.0,15
0,20,-1,0.0,20
0,25,-1,0.0,25
0,30,-1,0.0,30
0,35,-1,0.0,35
0,40,-1,0.0,40
0,45,-1,0.0,45
1,50,-0.7209394845103226,0.0,3
1,55,-0.7209394845103226,0.0,8
1,60,-0.7209394845103226,0.0,13
1,65,-0.7209394845103226,0.0,18
1,70,-0.7209394845103226,0.0,23
1,75,-0.7209394845103226,0.0,28
1,80,-0.7209394845103226,0.0,33
1,85,-0.7209394845103226,0.0,38
1,90,-0.7209394845103226,0.0,43
1,95,-0.7209394845103226,0.0,48
1,100,-0.7209394845103226,0.0,53
1,105,-0.7209394845103226,0.0,58
1,110,-0.7209394845103226,0.0,63
1,115,-0.7209394845103226,0.0,68
1,120,-0.7209394845103226,0.0,73
1,125,-0.7209394845103226,0.0,78
1,130,-0.7209394845103226,0.0,83
1,135,-0.7209394845103226,0.0,88
1,140,-0.7209394845103226,0.0,93
1,145,-0.7209394845103226,0.0,98
1,150,-0.7209394845103226,0.0,103
1,155,-0.7209394845103226,0.0,108
1,160,-0.7209394845103226,0.0,113
1,165,-0.7209394845103226,0.0,118
1,170,-0.7209394845103226,0.0,123
1,175,-0.7209394845103226,0.0,128
1,180,-0.7209394845103226,0.0,133
1,185,-0.7209394845103226,0.0,138
1,190,-0.7209394845103226,0.0,143
1,195,-0.7209394845103226,0.0,148
1,200,-0.7209394845103226,0.0,153
1,205,-0.7209394845103226,0.0,158
1,210,-0.7209394845103226,0.0,163
1,215,-0.7209394845103226,0.0,168
1,220,-0.7209394845103226,0.0,173
1,225,-0.7209394845103226,0.0,178
1,230,-0.7209394845103226,0.0,183
1,235,-0.7209394845103226,0.0,188
1,240,-0.7209394845103226,0.0,193
1,245,-0.7209394845103226,0.0,198
1,250,-0.7209394845103226,0.0,203
1,255,-0.7209394845103226,0.0,208
2,260,1.0163937135152448,0.0,2
2,265,1.0163937135152448,0.0,7
2,270,1.0163937135152448,0.0,12
2,275,1.0163937135152448,0.0,17
2,280,1.0163937135152448,0.0,22
