episode,step,episodic reward,success rate,episodic length
4,415,-1,0.0,147
4,420,-1,0.0,152
4,425,-1,0.0,157
4,430,-1,0.0,162
4,435,-1,0.0,167
4,440,-1,0.0,172
4,445,-1,0.0,177
4,450,-1,0.0,182
4,455,-1,0.0,187
4,460,-1,0.0,192
5,465,1,0.05,1
5,470,1,0.05,6
5,475,1,0.05,11
5,480,1,0.05,16
5,485,1,0.05,21
5,490,1,0.05,26
5,495,1,0.05,31
5,500,1,0.05,36
5,505,1,0.05,41
5,510,1,0.05,46
5,515,1,0.05,51
5,520,1,0.05,56
5,525,1,0.05,61
5,530,1,0.05,66
5,535,1,0.05,71
5,540,1,0.05,76
5,545,1,0.05,81
5,550,1,0.05,86
5,555,1,0.05,91
5,560,1,0.05,96
5,565,1,0.05,101
5,570,1,0.05,106
5,575,1,0.05,111
5,580,1,0.05,116
5,585,1,0.05,121
5,590,1,0.05,126
5,595,1,0.05,131
5,600,1,0.05,136
5,605,1,0.05,141
5,610,1,0.05,146
5,615,1,0.05,151
5,620,1,0.05,156
5,625,1,0.05,161
5,630,1,0.05,166
5,635,1,0.05,171
5,640,1,0.05,176
5,645,1,0.05,181
5,650,1,0.05,186
5,655,1,0.05,191
5,660,1,0.05,196
6,665,1,0.1,5
6,670,1,0.1,10
6,675,1,0.1,15
6,680,1,0.1,20
6,685,1,0.1,25
7,690,-1,0.1,1
7,695,-1,0.1,6
7,700,-1,0.1,11
7,705,-1,0.1,16
7,710,-1,0.1,21
7,715,-1,0.1,26
8,720,-1,0.1,3
8,725,-1,0.1,8
8,730,-1,0.1,13
8,735,-1,0.1,18
8,740,-1,0.1,23
8,745,-1,0.1,28
8,750,-1,0.1,33
8,755,-1,0.1,38
8,760,-1,0.1,43
8,765,-1,0.1,48
8,770,-1,0.1,53
8,775,-1,0.1,58
8,780,-1,0.1,63
8,785,-1,0.1,68
8,790,-1,0.1,73
8,795,-1,0.1,78
8,800,-1,0.1,83
8,805,-1,0.1,88
8,810,-1,0.1,93
8,815,-1,0.1,98
8,820,-1,0.1,103
8,825,-1,0.1,108
8,830,-1,0.1,113
8,835,-1,0.1,118
8,840,-1,0.1,123
8,845,-1,0.1,128
8,850,-1,0.1,133
8,855,-1,0.1,138
8,860,-1,0.1,143
8,865,-1,0.1,148
8,870,-1,0.1,153
8,875,-1,0.1,158
8,880,-1,0.1,163
8,885,-1,0.1,168
8,890,-1,0.1,173
8,895,-1,0.1,178
8,900,-1,0.1,183
8,905,-1,0.1,188
8,910,-1,0.1,193
8,915,-1,0.1,198
8,920,-1,0.1,203
8,925,-1,0.1,208
9,930,0,0.1,3
9,935,0,0.1,8
9,940,0,0.1,13
9,945,0,0.1,18
9,950,0,0.1,23
10,955,-1,0.1,3
10,960,-1,0.1,8
10,965,-1,0.1,13
10,970,-1,0.1,18
10,975,-1,0.1,23
10,980,-1,0.1,28
10,985,-1,0.1,33
10,990,-1,0.1,38
10,995,-1,0.1,43
10,1000,-1,0.1,48
10,1005,-1,0.1,53
10,1010,-1,0.1,58
10,1015,-1,0.1,63
10,1020,-1,0.1,68
10,1025,-1,0.1,73
10,1030,-1,0.1,78
10,1035,-1,0.1,83
10,1040,-1,0.1,88
10,1045,-1,0.1,93
10,1050,-1,0.1,98
10,1055,-1,0.1,103
10,1060,-1,0.1,108
10,1065,-1,0.1,113
10,1070,-1,0.1,118
10,1075,-1,0.1,123
10,1080,-1,0.1,128
10,1085,-1,0.1,133
10,1090,-1,0.1,138
10,1095,-1,0.1,143
10,1100,-1,0.1,148
10,1105,-1,0.1,153
10,1110,-1,0.1,158
10,1115,-1,0.1,163
10,1120,-1,0.1,168
10,1125,-1,0.1,173
10,1130,-1,0.1,178
10,1135,-1,0.1,183
10,1140,-1,0.1,188
11,1145,1,0.15,1
11,1150,1,0.15,6
11,1155,1,0.15,11
11,1160,1,0.15,16
11,1165,1,0.15,21
11,1170,1,0.15,26
11,1175,1,0.15,31
11,1180,1,0.15,36
11,1185,1,0.15,41
11,1190,1,0.15,46
11,1195,1,0.15,51
11,1200,1,0.15,56
11,1205,1,0.15,61
11,1210,1,0.15,66
11,1215,1,0.15,71
11,1220,1,0.15,76
11,1225,1,0.15,81
11,1230,1,0.15,86
11,1235,1,0.15,91
11,1240,1,0.15,96
11,1245,1,0.15,101
11,1250,1,0.15,106
11,1255,1,0.15,111
11,1260,1,0.15,116
11,1265,1,0.15,121
11,1270,1,0.15,126
11,1275,1,0.15,131
11,1280,1,0.15,136
11,1285,1,0.15,141
11,1290,1,0.15,146
11,1295,1,0.15,151
11,1300,1,0.15,156
11,1305,1,0.15,161
11,1310,1,0.15,166
11,1315,1,0.15,171
11,1320,1,0.15,176
11,1325,1,0.15,181
11,1330,1,0.15,186
11,1335,1,0.15,191
11,1340,1,0.15,196
11,1345,1,0.15,201
12,1350,0,0.15,4
12,1355,0,0.15,9
12,1360,0,0.15,14
12,1365,0,0.15,19
12,1370,0,0.15,24
12,1375,0,0.15,29
12,1380,0,0.15,34
12,1385,0,0.15,39
12,1390,0,0.15,44
12,1395,0,0.15,49
12,1400,0,0.15,54
12,1405,0,0.15,59
12,1410,0,0.15,64
12,1415,0,0.15,69
12,1420,0,0.15,74
12,1425,0,0.15,79
12,1430,0,0.15,84
12,1435,0,0.15,89
12,1440,0,0.15,94
12,1445,0,0.15,99
12,1450,0,0.15,104
12,1455,0,0.15,109
12,1460,0,0.15,114
12,1465,0,0.15,119
12,1470,0,0.15,124
12,1475,0,0.15,129
12,1480,0,0.15,134
12,1485,0,0.15,139
12,1490,0,0.15,144
12,1495,0,0.15,149
12,1500,0,0.15,154
12,1505,0,0.15,159
12,1510,0,0.15,164
12,1515,0,0.15,169
12,1520,0,0.15,174
12,1525,0,0.15,179
12,1530,0,0.15,184
12,1535,0,0.15,189
12,1540,0,0.15,194
12,1545,0,0.15,199
12,1550,0,0.15,204
12,1555,0,0.15,209
12,1560,0,0.15,214
12,1565,0,0.15,219
12,1570,0,0.15,224
12,1575,0,0.15,229
12,1580,0,0.15,234
12,1585,0,0.15,239
12,1590,0,0.15,244
12,1595,0,0.15,249
12,1600,0,0.15,254
12,1605,0,0.15,259
12,1610,0,0.15,264
12,1615,0,0.15,269
12,1620,0,0.15,274
12,1625,0,0.15,279
12,1630,0,0.15,284
12,1635,0,0.15,289
12,1640,0,0.15,294
12,1645,0,0.15,299
12,1650,0,0.15,304
12,1655,0,0.15,309
12,1660,0,0.15,314
13,1665,1,0.2,5
13,1670,1,0.2,10
13,1675,1,0.2,15
13,1680,1,0.2,20
13,1685,1,0.2,25
13,1690,1,0.2,30
13,1695,1,0.2,35
13,1700,1,0.2,40
13,1705,1,0.2,45
13,1710,1,0.2,50
13,1715,1,0.2,55
13,1720,1,0.2,60
13,1725,1,0.2,65
13,1730,1,0.2,70
13,1735,1,0.2,75
13,1740,1,0.2,80
13,1745,1,0.2,85
13,1750,1,0.2,90
13,1755,1,0.2,95
13,1760,1,0.2,100
13,1765,1,0.2,105
13,1770,1,0.2,110
13,1775,1,0.2,115
13,1780,1,0.2,120
13,1785,1,0.2,125
13,1790,1,0.2,130
13,1795,1,0.2,135
13,1800,1,0.2,140
13,1805,1,0.2,145
13,1810,1,0.2,150
13,1815,1,0.2,155
13,1820,1,0.2,160
13,1825,1,0.2,165
13,1830,1,0.2,170
13,1835,1,0.2,175
13,1840,1,0.2,180
13,1845,1,0.2,185
13,1850,1,0.2,190
13,1855,1,0.2,195
13,1860,1,0.2,200
14,1865,0,0.2,5
14,1870,0,0.2,10
14,1875,0,0.2,15
14,1880,0,0.2,20
14,1885,0,0.2,25
14,1890,0,0.2,30
14,1895,0,0.2,35
14,1900,0,0.2,40
14,1905,0,0.2,45
14,1910,0,0.2,50
15,1915,-1,0.2,5
15,1920,-1,0.2,10
15,1925,-1,0.2,15
15,1930,-1,0.2,20
15,1935,-1,0.2,25
15,1940,-1,0.2,30
15,1945,-1,0.2,35
15,1950,-1,0.2,40
15,1955,-1,0.2,45
15,1960,-1,0.2,50
15,1965,-1,0.2,55
15,1970,-1,0.2,60
15,1975,-1,0.2,65
15,1980,-1,0.2,70
15,1985,-1,0.2,75
15,1990,-1,0.2,80
15,1995,-1,0.2,85
15,2000,-1,0.2,90
15,2005,-1,0.2,95
15,2010,-1,0.2,100
15,2015,-1,0.2,105
15,2020,-1,0.2,110
15,2025,-1,0.2,115
15,2030,-1,0.2,120
15,2035,-1,0.2,125
15,2040,-1,0.2,130
15,2045,-1,0.2,135
15,2050,-1,0.2,140
15,2055,-1,0.2,145
15,2060,-1,0.2,150
15,2065,-1,0.2,155
15,2070,-1,0.2,160
15,2075,-1,0.2,165
15,2080,-1,0.2,170
15,2085,-1,0.2,175
15,2090,-1,0.2,180
15,2095,-1,0.2,185
15,2100,-1,0.2,190
15,2105,-1,0.2,195
15,2110,-1,0.2,200
15,2115,-1,0.2,205
16,2120,0,0.2,1
16,2125,0,0.2,6
16,2130,0,0.2,11
16,2135,0,0.2,16
16,2140,0,0.2,21
16,2145,0,0.2,26
16,2150,0,0.2,31
16,2155,0,0.2,36
16,2160,0,0.2,41
16,2165,0,0.2,46
16,2170,0,0.2,51
16,2175,0,0.2,56
16,2180,0,0.2,61
16,2185,0,0.2,66
16,2190,0,0.2,71
16,2195,0,0.2,76
16,2200,0,0.2,81
16,2205,0,0.2,86
16,2210,0,0.2,91
16,2215,0,0.2,96
16,2220,0,0.2,101
16,2225,0,0.2,106
16,2230,0,0.2,111
16,2235,0,0.2,116
16,2240,0,0.2,121
16,2245,0,0.2,126
16,2250,0,0.2,131
16,2255,0,0.2,136
16,2260,0,0.2,141
16,2265,0,0.2,146
16,2270,0,0.2,151
16,2275,0,0.2,156
16,2280,0,0.2,161
16,2285,0,0.2,166
16,2290,0,0.2,171
16,2295,0,0.2,176
16,2300,0,0.2,181
16,2305,0,0.2,186
16,2310,0,0.2,191
16,2315,0,0.2,196
16,2320,0,0.2,201
17,2325,0,0.2,3
17,2330,0,0.2,8
17,2335,0,0.2,13
17,2340,0,0.2,18
17,2345,0,0.2,23
18,2350,-1,0.2,4
18,2355,-1,0.2,9
18,2360,-1,0.2,14
18,2365,-1,0.2,19
18,2370,-1,0.2,24
19,2375,-1,0.2,4
19,2380,-1,0.2,9
19,2385,-1,0.2,14
19,2390,-1,0.2,19
19,2395,-1,0.2,24
19,2400,-1,0.2,29
19,2405,-1,0.2,34
19,2410,-1,0.2,39
19,2415,-1,0.2,44
19,2420,-1,0.2,49
20,2425,-1,0.2,2
20,2430,-1,0.2,7
20,2435,-1,0.2,12
20,2440,-1,0.2,17
20,2445,-1,0.2,22
20,2450,-1,0.2,27
20,2455,-1,0.2,32
20,2460,-1,0.2,37
20,2465,-1,0.2,42
20,2470,-1,0.2,47
20,2475,-1,0.2,52
20,2480,-1,0.2,57
20,2485,-1,0.2,62
20,2490,-1,0.2,67
20,2495,-1,0.2,72
20,2500,-1,0.2,77
20,2505,-1,0.2,82
20,2510,-1,0.2,87
20,2515,-1,0.2,92
20,2520,-1,0.2,97
20,2525,-1,0.2,102
20,2530,-1,0.2,107
20,2535,-1,0.2,112
20,2540,-1,0.2,117
20,2545,-1,0.2,122
20,2550,-1,0.2,127
20,2555,-1,0.2,132
20,2560,-1,0.2,137
20,2565,-1,0.2,142
20,2570,-1,0.2,147
20,2575,-1,0.2,152
20,2580,-1,0.2,157
20,2585,-1,0.2,162
20,2590,-1,0.2,167
20,2595,-1,0.2,172
20,2600,-1,0.2,177
20,2605,-1,0.2,182
20,2610,-1,0.2,187
20,2615,-1,0.2,192
20,2620,-1,0.2,197
20,2625,-1,0.2,202
20,2630,-1,0.2,207
20,2635,-1,0.2,212
21,2640,1,0.25,3
21,2645,1,0.25,8
21,2650,1,0.25,13
21,2655,1,0.25,18
21,2660,1,0.25,23
21,2665,1,0.25,28
21,2670,1,0.25,33
21,2675,1,0.25,38
21,2680,1,0.25,43
21,2685,1,0.25,48
21,2690,1,0.25,53
21,2695,1,0.25,58
21,2700,1,0.25,63
21,2705,1,0.25,68
21,2710,1,0.25,73
21,2715,1,0.25,78
21,2720,1,0.25,83
21,2725,1,0.25,88
21,2730,1,0.25,93
21,2735,1,0.25,98
21,2740,1,0.25,103
21,2745,1,0.25,108
21,2750,1,0.25,113
21,2755,1,0.25,118
21,2760,1,0.25,123
21,2765,1,0.25,128
21,2770,1,0.25,133
21,2775,1,0.25,138
21,2780,1,0.25,143
21,2785,1,0.25,148
21,2790,1,0.25,153
21,2795,1,0.25,158
21,2800,1,0.25,163
21,2805,1,0.25,168
21,2810,1,0.25,173
21,2815,1,0.25,178
21,2820,1,0.25,183
21,2825,1,0.25,188
21,2830,1,0.25,193
21,2835,1,0.25,198
21,2840,1,0.25,203
21,2845,1,0.25,208
21,2850,1,0.25,213
21,2855,1,0.25,218
21,2860,1,0.25,223
21,2865,1,0.25,228
21,2870,1,0.25,233
21,2875,1,0.25,238
21,2880,1,0.25,243
21,2885,1,0.25,248
21,2890,1,0.25,253
21,2895,1,0.25,258
21,2900,1,0.25,263
21,2905,1,0.25,268
21,2910,1,0.25,273
21,2915,1,0.25,278
21,2920,1,0.25,283
21,2925,1,0.25,288
22,2930,1,0.3,2
22,2935,1,0.3,7
22,2940,1,0.3,12
22,2945,1,0.3,17
22,2950,1,0.3,22
22,2955,1,0.3,27
22,2960,1,0.3,32
22,2965,1,0.3,37
22,2970,1,0.3,42
22,2975,1,0.3,47
22,2980,1,0.3,52
22,2985,1,0.3,57
22,2990,1,0.3,62
22,2995,1,0.3,67
22,3000,1,0.3,72
22,3005,1,0.3,77
22,3010,1,0.3,82
22,3015,1,0.3,87
22,3020,1,0.3,92
22,3025,1,0.3,97
22,3030,1,0.3,102
22,3035,1,0.3,107
22,3040,1,0.3,112
22,3045,1,0.3,117
22,3050,1,0.3,122
22,3055,1,0.3,127
22,3060,1,0.3,132
22,3065,1,0.3,137
22,3070,1,0.3,142
22,3075,1,0.3,147
22,3080,1,0.3,152
22,3085,1,0.3,157
22,3090,1,0.3,162
22,3095,1,0.3,167
22,3100,1,0.3,172
22,3105,1,0.3,177
22,3110,1,0.3,182
22,3115,1,0.3,187
22,3120,1,0.3,192
22,3125,1,0.3,197
22,3130,1,0.3,202
22,3135,1,0.3,207
22,3140,1,0.3,212
23,3145,0,0.3,5
23,3150,0,0.3,10
23,3155,0,0.3,15
23,3160,0,0.3,20
23,3165,0,0.3,25
23,3170,0,0.3,30
23,3175,0,0.3,35
23,3180,0,0.3,40
23,3185,0,0.3,45
23,3190,0,0.3,50
23,3195,0,0.3,55
23,3200,0,0.3,60
23,3205,0,0.3,65
23,3210,0,0.3,70
23,3215,0,0.3,75
23,3220,0,0.3,80
23,3225,0,0.3,85
23,3230,0,0.3,90
23,3235,0,0.3,95
23,3240,0,0.3,100
23,3245,0,0.3,105
23,3250,0,0.3,110
23,3255,0,0.3,115
23,3260,0,0.3,120
23,3265,0,0.3,125
23,3270,0,0.3,130
23,3275,0,0.3,135
23,3280,0,0.3,140
23,3285,0,0.3,145
23,3290,0,0.3,150
23,3295,0,0.3,155
23,3300,0,0.3,160
23,3305,0,0.3,165
23,3310,0,0.3,170
23,3315,0,0.3,175
23,3320,0,0.3,180
23,3325,0,0.3,185
24,3330,1,0.35,1
24,3335,1,0.35,6
24,3340,1,0.35,11
24,3345,1,0.35,16
24,3350,1,0.35,21
25,3355,-1,0.3,3
25,3360,-1,0.3,8
25,3365,-1,0.3,13
25,3370,-1,0.3,18
25,3375,-1,0.3,23
26,3380,-1,0.25,3
26,3385,-1,0.25,8
26,3390,-1,0.25,13
26,3395,-1,0.25,18
26,3400,-1,0.25,23
26,3405,-1,0.25,28
26,3410,-1,0.25,33
26,3415,-1,0.25,38
26,3420,-1,0.25,43
27,3425,-1,0.25,5
27,3430,-1,0.25,10
27,3435,-1,0.25,15
27,3440,-1,0.25,20
27,3445,-1,0.25,25
27,3450,-1,0.25,30
27,3455,-1,0.25,35
27,3460,-1,0.25,40
27,3465,-1,0.25,45
27,3470,-1,0.25,50
27,3475,-1,0.25,55
27,3480,-1,0.25,60
27,3485,-1,0.25,65
27,3490,-1,0.25,70
27,3495,-1,0.25,75
27,3500,-1,0.25,80
27,3505,-1,0.25,85
27,3510,-1,0.25,90
27,3515,-1,0.25,95
27,3520,-1,0.25,100
27,3525,-1,0.25,105
27,3530,-1,0.25,110
27,3535,-1,0.25,115
27,3540,-1,0.25,120
27,3545,-1,0.25,125
27,3550,-1,0.25,130
27,3555,-1,0.25,135
27,3560,-1,0.25,140
27,3565,-1,0.25,145
27,3570,-1,0.25,150
27,3575,-1,0.25,155
27,3580,-1,0.25,160
27,3585,-1,0.25,165
27,3590,-1,0.25,170
27,3595,-1,0.25,175
27,3600,-1,0.25,180
27,3605,-1,0.25,185
27,3610,-1,0.25,190
27,3615,-1,0.25,195
27,3620,-1,0.25,200
28,3625,0,0.25,5
28,3630,0,0.25,10
28,3635,0,0.25,15
28,3640,0,0.25,20
28,3645,0,0.25,25
28,3650,0,0.25,30
28,3655,0,0.25,35
28,3660,0,0.25,40
28,3665,0,0.25,45
28,3670,0,0.25,50
28,3675,0,0.25,55
28,3680,0,0.25,60
28,3685,0,0.25,65
28,3690,0,0.25,70
28,3695,0,0.25,75
28,3700,0,0.25,80
28,3705,0,0.25,85
28,3710,0,0.25,90
28,3715,0,0.25,95
28,3720,0,0.25,100
28,3725,0,0.25,105
28,3730,0,0.25,110
28,3735,0,0.25,115
28,3740,0,0.25,120
28,3745,0,0.25,125
28,3750,0,0.25,130
28,3755,0,0.25,135
28,3760,0,0.25,140
28,3765,0,0.25,145
28,3770,0,0.25,150
28,3775,0,0.25,155
28,3780,0,0.25,160
28,3785,0,0.25,165
28,3790,0,0.25,170
28,3795,0,0.25,175
28,3800,0,0.25,180
28,3805,0,0.25,185
28,3810,0,0.25,190
28,3815,0,0.25,195
28,3820,0,0.25,200
29,3825,1,0.3,2
29,3830,1,0.3,7
29,3835,1,0.3,12
29,3840,1,0.3,17
29,3845,1,0.3,22
29,3850,1,0.3,27
29,3855,1,0.3,32
29,3860,1,0.3,37
29,3865,1,0.3,42
29,3870,1,0.3,47
29,3875,1,0.3,52
29,3880,1,0.3,57
29,3885,1,0.3,62
29,3890,1,0.3,67
29,3895,1,0.3,72
29,3900,1,0.3,77
29,3905,1,0.3,82
29,3910,1,0.3,87
29,3915,1,0.3,92
29,3920,1,0.3,97
29,3925,1,0.3,102
29,3930,1,0.3,107
29,3935,1,0.3,112
29,3940,1,0.3,117
29,3945,1,0.3,122
29,3950,1,0.3,127
29,3955,1,0.3,132
29,3960,1,0.3,137
29,3965,1,0.3,142
29,3970,1,0.3,147
29,3975,1,0.3,152
29,3980,1,0.3,157
29,3985,1,0.3,162
29,3990,1,0.3,167
29,3995,1,0.3,172
29,4000,1,0.3,177
29,4005,1,0.3,182
29,4010,1,0.3,187
29,4015,1,0.3,192
30,4020,0,0.3,5
30,4025,0,0.3,10
30,4030,0,0.3,15
30,4035,0,0.3,20
30,4040,0,0.3,25
30,4045,0,0.3,30
30,4050,0,0.3,35
30,4055,0,0.3,40
30,4060,0,0.3,45
30,4065,0,0.3,50
30,4070,0,0.3,55
30,4075,0,0.3,60
30,4080,0,0.3,65
30,4085,0,0.3,70
30,4090,0,0.3,75
30,4095,0,0.3,80
30,4100,0,0.3,85
30,4105,0,0.3,90
30,4110,0,0.3,95
30,4115,0,0.3,100
30,4120,0,0.3,105
30,4125,0,0.3,110
30,4130,0,0.3,115
30,4135,0,0.3,120
30,4140,0,0.3,125
30,4145,0,0.3,130
30,4150,0,0.3,135
30,4155,0,0.3,140
30,4160,0,0.3,145
30,4165,0,0.3,150
30,4170,0,0.3,155
30,4175,0,0.3,160
30,4180,0,0.3,165
30,4185,0,0.3,170
30,4190,0,0.3,175
30,4195,0,0.3,180
30,4200,0,0.3,185
30,4205,0,0.3,190
30,4210,0,0.3,195
31,4215,1,0.3,4
31,4220,1,0.3,9
31,4225,1,0.3,14
31,4230,1,0.3,19
31,4235,1,0.3,24
31,4240,1,0.3,29
31,4245,1,0.3,34
31,4250,1,0.3,39
31,4255,1,0.3,44
31,4260,1,0.3,49
31,4265,1,0.3,54
31,4270,1,0.3,59
31,4275,1,0.3,64
31,4280,1,0.3,69
31,4285,1,0.3,74
31,4290,1,0.3,79
31,4295,1,0.3,84
31,4300,1,0.3,89
31,4305,1,0.3,94
31,4310,1,0.3,99
31,4315,1,0.3,104
31,4320,1,0.3,109
31,4325,1,0.3,114
31,4330,1,0.3,119
31,4335,1,0.3,124
31,4340,1,0.3,129
31,4345,1,0.3,134
31,4350,1,0.3,139
31,4355,1,0.3,144
31,4360,1,0.3,149
31,4365,1,0.3,154
31,4370,1,0.3,159
31,4375,1,0.3,164
31,4380,1,0.3,169
31,4385,1,0.3,174
31,4390,1,0.3,179
31,4395,1,0.3,184
31,4400,1,0.3,189
31,4405,1,0.3,194
31,4410,1,0.3,199
32,4415,0,0.3,1
32,4420,0,0.3,6
32,4425,0,0.3,11
32,4430,0,0.3,16
32,4435,0,0.3,21
32,4440,0,0.3,26
32,4445,0,0.3,31
32,4450,0,0.3,36
32,4455,0,0.3,41
32,4460,0,0.3,46
32,4465,0,0.3,51
32,4470,0,0.3,56
32,4475,0,0.3,61
32,4480,0,0.3,66
32,4485,0,0.3,71
32,4490,0,0.3,76
32,4495,0,0.3,81
32,4500,0,0.3,86
32,4505,0,0.3,91
32,4510,0,0.3,96
32,4515,0,0.3,101
32,4520,0,0.3,106
32,4525,0,0.3,111
32,4530,0,0.3,116
32,4535,0,0.3,121
32,4540,0,0.3,126
32,4545,0,0.3,131
32,4550,0,0.3,136
32,4555,0,0.3,141
32,4560,0,0.3,146
32,4565,0,0.3,151
32,4570,0,0.3,156
32,4575,0,0.3,161
32,4580,0,0.3,166
32,4585,0,0.3,171
32,4590,0,0.3,176
32,4595,0,0.3,181
32,4600,0,0.3,186
32,4605,0,0.3,191
32,4610,0,0.3,196
32,4615,0,0.3,201
32,4620,0,0.3,206
33,4625,0,0.25,4
33,4630,0,0.25,9
33,4635,0,0.25,14
33,4640,0,0.25,19
33,4645,0,0.25,24
33,4650,0,0.25,29
33,4655,0,0.25,34
33,4660,0,0.25,39
33,4665,0,0.25,44
33,4670,0,0.25,49
33,4675,0,0.25,54
33,4680,0,0.25,59
33,4685,0,0.25,64
33,4690,0,0.25,69
33,4695,0,0.25,74
33,4700,0,0.25,79
33,4705,0,0.25,84
33,4710,0,0.25,89
33,4715,0,0.25,94
33,4720,0,0.25,99
33,4725,0,0.25,104
33,4730,0,0.25,109
33,4735,0,0.25,114
33,4740,0,0.25,119
33,4745,0,0.25,124
33,4750,0,0.25,129
33,4755,0,0.25,134
33,4760,0,0.25,139
33,4765,0,0.25,144
33,4770,0,0.25,149
33,4775,0,0.25,154
33,4780,0,0.25,159
33,4785,0,0.25,164
33,4790,0,0.25,169
33,4795,0,0.25,174
34,4800,0,0.25,1
34,4805,0,0.25,6
34,4810,0,0.25,11
34,4815,0,0.25,16
34,4820,0,0.25,21
34,4825,0,0.25,26
34,4830,0,0.25,31
34,4835,0,0.25,36
34,4840,0,0.25,41
34,4845,0,0.25,46
34,4850,0,0.25,51
34,4855,0,0.25,56
34,4860,0,0.25,61
34,4865,0,0.25,66
34,4870,0,0.25,71
34,4875,0,0.25,76
34,4880,0,0.25,81
34,4885,0,0.25,86
34,4890,0,0.25,91
34,4895,0,0.25,96
34,4900,0,0.25,101
34,4905,0,0.25,106
34,4910,0,0.25,111
34,4915,0,0.25,116
34,4920,0,0.25,121
34,4925,0,0.25,126
34,4930,0,0.25,131
34,4935,0,0.25,136
34,4940,0,0.25,141
34,4945,0,0.25,146
34,4950,0,0.25,151
34,4955,0,0.25,156
34,4960,0,0.25,161
34,4965,0,0.25,166
34,4970,0,0.25,171
34,4975,0,0.25,176
34,4980,0,0.25,181
34,4985,0,0.25,186
34,4990,0,0.25,191
35,4995,1,0.3,1
35,5000,1,0.3,6
35,5005,1,0.3,11
35,5010,1,0.3,16
35,5015,1,0.3,21
35,5020,1,0.3,26
35,5025,1,0.3,31
36,5030,-1,0.3,1
36,5035,-1,0.3,6
36,5040,-1,0.3,11
36,5045,-1,0.3,16
36,5050,-1,0.3,21
36,5055,-1,0.3,26
36,5060,-1,0.3,31
36,5065,-1,0.3,36
36,5070,-1,0.3,41
36,5075,-1,0.3,46
36,5080,-1,0.3,51
36,5085,-1,0.3,56
36,5090,-1,0.3,61
36,5095,-1,0.3,66
36,5100,-1,0.3,71
36,5105,-1,0.3,76
36,5110,-1,0.3,81
36,5115,-1,0.3,86
36,5120,-1,0.3,91
36,5125,-1,0.3,96
36,5130,-1,0.3,101
36,5135,-1,0.3,106
36,5140,-1,0.3,111
36,5145,-1,0.3,116
37,5150,1,0.35,4
37,5155,1,0.35,9
37,5160,1,0.35,14
37,5165,1,0.35,19
37,5170,1,0.35,24
37,5175,1,0.35,29
37,5180,1,0.35,34
37,5185,1,0.35,39
37,5190,1,0.35,44
37,5195,1,0.35,49
37,5200,1,0.35,54
37,5205,1,0.35,59
37,5210,1,0.35,64
37,5215,1,0.35,69
37,5220,1,0.35,74
37,5225,1,0.35,79
37,5230,1,0.35,84
37,5235,1,0.35,89
37,5240,1,0.35,94
37,5245,1,0.35,99
37,5250,1,0.35,104
37,5255,1,0.35,109
37,5260,1,0.35,114
37,5265,1,0.35,119
38,5270,0,0.35,1
38,5275,0,0.35,6
38,5280,0,0.35,11
38,5285,0,0.35,16
38,5290,0,0.35,21
38,5295,0,0.35,26
38,5300,0,0.35,31
38,5305,0,0.35,36
