0,5,-1,0.0,5
0,10,-1,0.0,10
0,15,-1,0.0,15
0,20,-1,0.0,20
0,25,-1,0.0,25
0,30,-1,0.0,30
0,35,-1,0.0,35
0,40,-1,0.0,40
0,45,-1,0.0,45
0,50,-1,0.0,50
0,55,-1,0.0,55
1,60,-1,0.0,2
1,65,-1,0.0,7
1,70,-1,0.0,12
1,75,-1,0.0,17
1,80,-1,0.0,22
1,85,-1,0.0,27
1,90,-1,0.0,32
1,95,-1,0.0,37
1,100,-1,0.0,42
1,105,-1,0.0,47
1,110,-1,0.0,52
1,115,-1,0.0,57
1,120,-1,0.0,62
1,125,-1,0.0,67
1,130,-1,0.0,72
1,135,-1,0.0,77
1,140,-1,0.0,82
1,145,-1,0.0,87
1,150,-1,0.0,92
1,155,-1,0.0,97
1,160,-1,0.0,102
1,165,-1,0.0,107
1,170,-1,0.0,112
1,175,-1,0.0,117
1,180,-1,0.0,122
1,185,-1,0.0,127
1,190,-1,0.0,132
1,195,-1,0.0,137
1,200,-1,0.0,142
1,205,-1,0.0,147
1,210,-1,0.0,152
1,215,-1,0.0,157
1,220,-1,0.0,162
1,225,-1,0.0,167
1,230,-1,0.0,172
1,235,-1,0.0,177
2,240,0,0.0,4
2,245,0,0.0,9
2,250,0,0.0,14
2,255,0,0.0,19
2,260,0,0.0,24
2,265,0,0.0,29
3,270,-1,0.0,2
3,275,-1,0.0,7
3,280,-1,0.0,12
3,285,-1,0.0,17
3,290,-1,0.0,22
4,295,-1,0.0,3
4,300,-1,0.0,8
4,305,-1,0.0,13
4,310,-1,0.0,18
4,315,-1,0.0,23
4,320,-1,0.0,28
4,325,-1,0.0,33
4,330,-1,0.0,38
4,335,-1,0.0,43
4,340,-1,0.0,48
4,345,-1,0.0,53
4,350,-1,0.0,58
4,355,-1,0.0,63
4,360,-1,0.0,68
4,365,-1,0.0,73
4,370,-1,0.0,78
4,375,-1,0.0,83
4,380,-1,0.0,88
4,385,-1,0.0,93
4,390,-1,0.0,98
4,395,-1,0.0,103
4,400,-1,0.0,108
4,405,-1,0.0,113
4,410,-1,0.0,118
4,415,-1,0.0,123
4,420,-1,0.0,128
