episode,step,episodic reward,success rate,episodic length
9,1260,-1,0.0,42
9,1265,-1,0.0,47
9,1270,-1,0.0,52
9,1275,-1,0.0,57
9,1280,-1,0.0,62
9,1285,-1,0.0,67
9,1290,-1,0.0,72
9,1295,-1,0.0,77
9,1300,-1,0.0,82
9,1305,-1,0.0,87
9,1310,-1,0.0,92
9,1315,-1,0.0,97
9,1320,-1,0.0,102
9,1325,-1,0.0,107
9,1330,-1,0.0,112
9,1335,-1,0.0,117
9,1340,-1,0.0,122
9,1345,-1,0.0,127
9,1350,-1,0.0,132
9,1355,-1,0.0,137
9,1360,-1,0.0,142
9,1365,-1,0.0,147
9,1370,-1,0.0,152
9,1375,-1,0.0,157
9,1380,-1,0.0,162
9,1385,-1,0.0,167
9,1390,-1,0.0,172
9,1395,-1,0.0,177
9,1400,-1,0.0,182
10,1405,1,0.05,3
10,1410,1,0.05,8
10,1415,1,0.05,13
10,1420,1,0.05,18
10,1425,1,0.05,23
10,1430,1,0.05,28
10,1435,1,0.05,33
10,1440,1,0.05,38
10,1445,1,0.05,43
10,1450,1,0.05,48
11,1455,-1,0.05,1
11,1460,-1,0.05,6
11,1465,-1,0.05,11
11,1470,-1,0.05,16
11,1475,-1,0.05,21
11,1480,-1,0.05,26
11,1485,-1,0.05,31
12,1490,-1,0.05,4
12,1495,-1,0.05,9
12,1500,-1,0.05,14
12,1505,-1,0.05,19
12,1510,-1,0.05,24
12,1515,-1,0.05,29
12,1520,-1,0.05,34
12,1525,-1,0.05,39
12,1530,-1,0.05,44
12,1535,-1,0.05,49
12,1540,-1,0.05,54
12,1545,-1,0.05,59
12,1550,-1,0.05,64
12,1555,-1,0.05,69
12,1560,-1,0.05,74
12,1565,-1,0.05,79
12,1570,-1,0.05,84
12,1575,-1,0.05,89
12,1580,-1,0.05,94
12,1585,-1,0.05,99
12,1590,-1,0.05,104
12,1595,-1,0.05,109
12,1600,-1,0.05,114
12,1605,-1,0.05,119
12,1610,-1,0.05,124
12,1615,-1,0.05,129
12,1620,-1,0.05,134
12,1625,-1,0.05,139
12,1630,-1,0.05,144
12,1635,-1,0.05,149
12,1640,-1,0.05,154
12,1645,-1,0.05,159
12,1650,-1,0.05,164
12,1655,-1,0.05,169
12,1660,-1,0.05,174
12,1665,-1,0.05,179
12,1670,-1,0.05,184
12,1675,-1,0.05,189
13,1680,1,0.1,1
13,1685,1,0.1,6
13,1690,1,0.1,11
13,1695,1,0.1,16
13,1700,1,0.1,21
13,1705,1,0.1,26
13,1710,1,0.1,31
13,1715,1,0.1,36
13,1720,1,0.1,41
13,1725,1,0.1,46
13,1730,1,0.1,51
13,1735,1,0.1,56
13,1740,1,0.1,61
13,1745,1,0.1,66
13,1750,1,0.1,71
13,1755,1,0.1,76
13,1760,1,0.1,81
13,1765,1,0.1,86
13,1770,1,0.1,91
13,1775,1,0.1,96
13,1780,1,0.1,101
13,1785,1,0.1,106
13,1790,1,0.1,111
13,1795,1,0.1,116
13,1800,1,0.1,121
13,1805,1,0.1,126
13,1810,1,0.1,131
13,1815,1,0.1,136
13,1820,1,0.1,141
13,1825,1,0.1,146
13,1830,1,0.1,151
13,1835,1,0.1,156
13,1840,1,0.1,161
13,1845,1,0.1,166
13,1850,1,0.1,171
13,1855,1,0.1,176
13,1860,1,0.1,181
13,1865,1,0.1,186
13,1870,1,0.1,191
14,1875,0,0.1,1
14,1880,0,0.1,6
14,1885,0,0.1,11
14,1890,0,0.1,16
14,1895,0,0.1,21
14,1900,0,0.1,26
14,1905,0,0.1,31
14,1910,0,0.1,36
14,1915,0,0.1,41
14,1920,0,0.1,46
14,1925,0,0.1,51
14,1930,0,0.1,56
14,1935,0,0.1,61
14,1940,0,0.1,66
14,1945,0,0.1,71
14,1950,0,0.1,76
14,1955,0,0.1,81
14,1960,0,0.1,86
14,1965,0,0.1,91
14,1970,0,0.1,96
14,1975,0,0.1,101
14,1980,0,0.1,106
14,1985,0,0.1,111
14,1990,0,0.1,116
14,1995,0,0.1,121
14,2000,0,0.1,126
14,2005,0,0.1,131
14,2010,0,0.1,136
14,2015,0,0.1,141
14,2020,0,0.1,146
14,2025,0,0.1,151
14,2030,0,0.1,156
14,2035,0,0.1,161
14,2040,0,0.1,166
14,2045,0,0.1,171
14,2050,0,0.1,176
14,2055,0,0.1,181
14,2060,0,0.1,186
14,2065,0,0.1,191
14,2070,0,0.1,196
14,2075,0,0.1,201
14,2080,0,0.1,206
15,2085,1,0.15,1
15,2090,1,0.15,6
15,2095,1,0.15,11
15,2100,1,0.15,16
15,2105,1,0.15,21
15,2110,1,0.15,26
15,2115,1,0.15,31
16,2120,-1,0.15,2
16,2125,-1,0.15,7
16,2130,-1,0.15,12
16,2135,-1,0.15,17
16,2140,-1,0.15,22
16,2145,-1,0.15,27
16,2150,-1,0.15,32
16,2155,-1,0.15,37
16,2160,-1,0.15,42
16,2165,-1,0.15,47
16,2170,-1,0.15,52
16,2175,-1,0.15,57
16,2180,-1,0.15,62
16,2185,-1,0.15,67
16,2190,-1,0.15,72
16,2195,-1,0.15,77
16,2200,-1,0.15,82
16,2205,-1,0.15,87
16,2210,-1,0.15,92
16,2215,-1,0.15,97
16,2220,-1,0.15,102
16,2225,-1,0.15,107
16,2230,-1,0.15,112
16,2235,-1,0.15,117
16,2240,-1,0.15,122
16,2245,-1,0.15,127
16,2250,-1,0.15,132
16,2255,-1,0.15,137
16,2260,-1,0.15,142
16,2265,-1,0.15,147
16,2270,-1,0.15,152
16,2275,-1,0.15,157
16,2280,-1,0.15,162
16,2285,-1,0.15,167
16,2290,-1,0.15,172
16,2295,-1,0.15,177
16,2300,-1,0.15,182
16,2305,-1,0.15,187
16,2310,-1,0.15,192
16,2315,-1,0.15,197
16,2320,-1,0.15,202
16,2325,-1,0.15,207
16,2330,-1,0.15,212
16,2335,-1,0.15,217
16,2340,-1,0.15,222
17,2345,0,0.15,1
17,2350,0,0.15,6
17,2355,0,0.15,11
17,2360,0,0.15,16
17,2365,0,0.15,21
17,2370,0,0.15,26
17,2375,0,0.15,31
17,2380,0,0.15,36
17,2385,0,0.15,41
17,2390,0,0.15,46
17,2395,0,0.15,51
17,2400,0,0.15,56
17,2405,0,0.15,61
17,2410,0,0.15,66
17,2415,0,0.15,71
17,2420,0,0.15,76
17,2425,0,0.15,81
17,2430,0,0.15,86
17,2435,0,0.15,91
17,2440,0,0.15,96
17,2445,0,0.15,101
17,2450,0,0.15,106
17,2455,0,0.15,111
17,2460,0,0.15,116
17,2465,0,0.15,121
17,2470,0,0.15,126
17,2475,0,0.15,131
17,2480,0,0.15,136
17,2485,0,0.15,141
17,2490,0,0.15,146
17,2495,0,0.15,151
17,2500,0,0.15,156
17,2505,0,0.15,161
17,2510,0,0.15,166
17,2515,0,0.15,171
17,2520,0,0.15,176
17,2525,0,0.15,181
17,2530,0,0.15,186
17,2535,0,0.15,191
17,2540,0,0.15,196
17,2545,0,0.15,201
18,2550,1,0.2,1
18,2555,1,0.2,6
18,2560,1,0.2,11
18,2565,1,0.2,16
18,2570,1,0.2,21
18,2575,1,0.2,26
18,2580,1,0.2,31
18,2585,1,0.2,36
18,2590,1,0.2,41
18,2595,1,0.2,46
18,2600,1,0.2,51
18,2605,1,0.2,56
18,2610,1,0.2,61
18,2615,1,0.2,66
18,2620,1,0.2,71
18,2625,1,0.2,76
18,2630,1,0.2,81
18,2635,1,0.2,86
18,2640,1,0.2,91
18,2645,1,0.2,96
18,2650,1,0.2,101
18,2655,1,0.2,106
18,2660,1,0.2,111
18,2665,1,0.2,116
18,2670,1,0.2,121
18,2675,1,0.2,126
18,2680,1,0.2,131
18,2685,1,0.2,136
18,2690,1,0.2,141
18,2695,1,0.2,146
18,2700,1,0.2,151
18,2705,1,0.2,156
18,2710,1,0.2,161
18,2715,1,0.2,166
18,2720,1,0.2,171
18,2725,1,0.2,176
18,2730,1,0.2,181
18,2735,1,0.2,186
18,2740,1,0.2,191
18,2745,1,0.2,196
18,2750,1,0.2,201
19,2755,0,0.2,4
19,2760,0,0.2,9
19,2765,0,0.2,14
19,2770,0,0.2,19
19,2775,0,0.2,24
19,2780,0,0.2,29
19,2785,0,0.2,34
19,2790,0,0.2,39
19,2795,0,0.2,44
19,2800,0,0.2,49
19,2805,0,0.2,54
19,2810,0,0.2,59
19,2815,0,0.2,64
19,2820,0,0.2,69
19,2825,0,0.2,74
19,2830,0,0.2,79
19,2835,0,0.2,84
19,2840,0,0.2,89
19,2845,0,0.2,94
19,2850,0,0.2,99
19,2855,0,0.2,104
19,2860,0,0.2,109
19,2865,0,0.2,114
19,2870,0,0.2,119
19,2875,0,0.2,124
19,2880,0,0.2,129
19,2885,0,0.2,134
19,2890,0,0.2,139
19,2895,0,0.2,144
19,2900,0,0.2,149
19,2905,0,0.2,154
19,2910,0,0.2,159
19,2915,0,0.2,164
19,2920,0,0.2,169
19,2925,0,0.2,174
19,2930,0,0.2,179
19,2935,0,0.2,184
19,2940,0,0.2,189
19,2945,0,0.2,194
19,2950,0,0.2,199
19,2955,0,0.2,204
20,2960,1,0.25,2
20,2965,1,0.25,7
20,2970,1,0.25,12
20,2975,1,0.25,17
20,2980,1,0.25,22
20,2985,1,0.25,27
20,2990,1,0.25,32
20,2995,1,0.25,37
20,3000,1,0.25,42
20,3005,1,0.25,47
20,3010,1,0.25,52
20,3015,1,0.25,57
20,3020,1,0.25,62
20,3025,1,0.25,67
20,3030,1,0.25,72
20,3035,1,0.25,77
20,3040,1,0.25,82
20,3045,1,0.25,87
20,3050,1,0.25,92
20,3055,1,0.25,97
20,3060,1,0.25,102
20,3065,1,0.25,107
20,3070,1,0.25,112
20,3075,1,0.25,117
20,3080,1,0.25,122
20,3085,1,0.25,127
20,3090,1,0.25,132
20,3095,1,0.25,137
20,3100,1,0.25,142
20,3105,1,0.25,147
20,3110,1,0.25,152
20,3115,1,0.25,157
20,3120,1,0.25,162
20,3125,1,0.25,167
20,3130,1,0.25,172
20,3135,1,0.25,177
20,3140,1,0.25,182
20,3145,1,0.25,187
20,3150,1,0.25,192
20,3155,1,0.25,197
20,3160,1,0.25,202
20,3165,1,0.25,207
20,3170,1,0.25,212
20,3175,1,0.25,217
20,3180,1,0.25,222
21,3185,0,0.25,4
21,3190,0,0.25,9
21,3195,0,0.25,14
21,3200,0,0.25,19
21,3205,0,0.25,24
21,3210,0,0.25,29
22,3215,-1,0.25,5
22,3220,-1,0.25,10
22,3225,-1,0.25,15
22,3230,-1,0.25,20
22,3235,-1,0.25,25
22,3240,-1,0.25,30
22,3245,-1,0.25,35
22,3250,-1,0.25,40
22,3255,-1,0.25,45
22,3260,-1,0.25,50
22,3265,-1,0.25,55
22,3270,-1,0.25,60
22,3275,-1,0.25,65
22,3280,-1,0.25,70
22,3285,-1,0.25,75
22,3290,-1,0.25,80
22,3295,-1,0.25,85
22,3300,-1,0.25,90
22,3305,-1,0.25,95
22,3310,-1,0.25,100
22,3315,-1,0.25,105
22,3320,-1,0.25,110
22,3325,-1,0.25,115
22,3330,-1,0.25,120
22,3335,-1,0.25,125
22,3340,-1,0.25,130
22,3345,-1,0.25,135
22,3350,-1,0.25,140
22,3355,-1,0.25,145
22,3360,-1,0.25,150
22,3365,-1,0.25,155
22,3370,-1,0.25,160
22,3375,-1,0.25,165
22,3380,-1,0.25,170
22,3385,-1,0.25,175
22,3390,-1,0.25,180
23,3395,1,0.3,5
23,3400,1,0.3,10
23,3405,1,0.3,15
23,3410,1,0.3,20
23,3415,1,0.3,25
23,3420,1,0.3,30
24,3425,-1,0.3,4
24,3430,-1,0.3,9
24,3435,-1,0.3,14
24,3440,-1,0.3,19
24,3445,-1,0.3,24
24,3450,-1,0.3,29
24,3455,-1,0.3,34
24,3460,-1,0.3,39
24,3465,-1,0.3,44
24,3470,-1,0.3,49
24,3475,-1,0.3,54
24,3480,-1,0.3,59
24,3485,-1,0.3,64
24,3490,-1,0.3,69
24,3495,-1,0.3,74
24,3500,-1,0.3,79
24,3505,-1,0.3,84
24,3510,-1,0.3,89
24,3515,-1,0.3,94
24,3520,-1,0.3,99
24,3525,-1,0.3,104
24,3530,-1,0.3,109
24,3535,-1,0.3,114
24,3540,-1,0.3,119
24,3545,-1,0.3,124
24,3550,-1,0.3,129
24,3555,-1,0.3,134
24,3560,-1,0.3,139
24,3565,-1,0.3,144
24,3570,-1,0.3,149
24,3575,-1,0.3,154
24,3580,-1,0.3,159
24,3585,-1,0.3,164
24,3590,-1,0.3,169
24,3595,-1,0.3,174
24,3600,-1,0.3,179
25,3605,0,0.3,5
25,3610,0,0.3,10
25,3615,0,0.3,15
25,3620,0,0.3,20
25,3625,0,0.3,25
25,3630,0,0.3,30
25,3635,0,0.3,35
25,3640,0,0.3,40
25,3645,0,0.3,45
25,3650,0,0.3,50
25,3655,0,0.3,55
25,3660,0,0.3,60
25,3665,0,0.3,65
25,3670,0,0.3,70
25,3675,0,0.3,75
25,3680,0,0.3,80
25,3685,0,0.3,85
25,3690,0,0.3,90
25,3695,0,0.3,95
25,3700,0,0.3,100
25,3705,0,0.3,105
25,3710,0,0.3,110
25,3715,0,0.3,115
25,3720,0,0.3,120
26,3725,-1,0.3,2
26,3730,-1,0.3,7
26,3735,-1,0.3,12
26,3740,-1,0.3,17
26,3745,-1,0.3,22
26,3750,-1,0.3,27
26,3755,-1,0.3,32
26,3760,-1,0.3,37
26,3765,-1,0.3,42
26,3770,-1,0.3,47
26,3775,-1,0.3,52
26,3780,-1,0.3,57
26,3785,-1,0.3,62
26,3790,-1,0.3,67
26,3795,-1,0.3,72
26,3800,-1,0.3,77
26,3805,-1,0.3,82
26,3810,-1,0.3,87
26,3815,-1,0.3,92
26,3820,-1,0.3,97
26,3825,-1,0.3,102
26,3830,-1,0.3,107
26,3835,-1,0.3,112
26,3840,-1,0.3,117
26,3845,-1,0.3,122
26,3850,-1,0.3,127
26,3855,-1,0.3,132
26,3860,-1,0.3,137
26,3865,-1,0.3,142
26,3870,-1,0.3,147
26,3875,-1,0.3,152
26,3880,-1,0.3,157
26,3885,-1,0.3,162
26,3890,-1,0.3,167
26,3895,-1,0.3,172
26,3900,-1,0.3,177
26,3905,-1,0.3,182
26,3910,-1,0.3,187
26,3915,-1,0.3,192
26,3920,-1,0.3,197
26,3925,-1,0.3,202
26,3930,-1,0.3,207
27,3935,1,0.35,5
27,3940,1,0.35,10
27,3945,1,0.35,15
27,3950,1,0.35,20
27,3955,1,0.35,25
27,3960,1,0.35,30
27,3965,1,0.35,35
27,3970,1,0.35,40
27,3975,1,0.35,45
27,3980,1,0.35,50
27,3985,1,0.35,55
27,3990,1,0.35,60
28,3995,-1,0.35,2
28,4000,-1,0.35,7
28,4005,-1,0.35,12
28,4010,-1,0.35,17
28,4015,-1,0.35,22
28,4020,-1,0.35,27
28,4025,-1,0.35,32
28,4030,-1,0.35,37
28,4035,-1,0.35,42
28,4040,-1,0.35,47
28,4045,-1,0.35,52
28,4050,-1,0.35,57
28,4055,-1,0.35,62
28,4060,-1,0.35,67
28,4065,-1,0.35,72
28,4070,-1,0.35,77
28,4075,-1,0.35,82
28,4080,-1,0.35,87
28,4085,-1,0.35,92
28,4090,-1,0.35,97
28,4095,-1,0.35,102
28,4100,-1,0.35,107
28,4105,-1,0.35,112
28,4110,-1,0.35,117
28,4115,-1,0.35,122
28,4120,-1,0.35,127
28,4125,-1,0.35,132
28,4130,-1,0.35,137
28,4135,-1,0.35,142
28,4140,-1,0.35,147
28,4145,-1,0.35,152
28,4150,-1,0.35,157
28,4155,-1,0.35,162
28,4160,-1,0.35,167
28,4165,-1,0.35,172
28,4170,-1,0.35,177
28,4175,-1,0.35,182
28,4180,-1,0.35,187
28,4185,-1,0.35,192
28,4190,-1,0.35,197
28,4195,-1,0.35,202
28,4200,-1,0.35,207
28,4205,-1,0.35,212
28,4210,-1,0.35,217
29,4215,1,0.4,2
29,4220,1,0.4,7
29,4225,1,0.4,12
29,4230,1,0.4,17
29,4235,1,0.4,22
29,4240,1,0.4,27
29,4245,1,0.4,32
29,4250,1,0.4,37
29,4255,1,0.4,42
29,4260,1,0.4,47
29,4265,1,0.4,52
29,4270,1,0.4,57
29,4275,1,0.4,62
29,4280,1,0.4,67
29,4285,1,0.4,72
29,4290,1,0.4,77
29,4295,1,0.4,82
29,4300,1,0.4,87
29,4305,1,0.4,92
29,4310,1,0.4,97
29,4315,1,0.4,102
29,4320,1,0.4,107
29,4325,1,0.4,112
29,4330,1,0.4,117
29,4335,1,0.4,122
29,4340,1,0.4,127
29,4345,1,0.4,132
29,4350,1,0.4,137
29,4355,1,0.4,142
29,4360,1,0.4,147
29,4365,1,0.4,152
29,4370,1,0.4,157
29,4375,1,0.4,162
29,4380,1,0.4,167
29,4385,1,0.4,172
29,4390,1,0.4,177
29,4395,1,0.4,182
29,4400,1,0.4,187
29,4405,1,0.4,192
29,4410,1,0.4,197
29,4415,1,0.4,202
29,4420,1,0.4,207
29,4425,1,0.4,212
29,4430,1,0.4,217
29,4435,1,0.4,222
29,4440,1,0.4,227
29,4445,1,0.4,232
29,4450,1,0.4,237
29,4455,1,0.4,242
30,4460,0,0.35,4
30,4465,0,0.35,9
30,4470,0,0.35,14
30,4475,0,0.35,19
30,4480,0,0.35,24
30,4485,0,0.35,29
30,4490,0,0.35,34
30,4495,0,0.35,39
30,4500,0,0.35,44
30,4505,0,0.35,49
30,4510,0,0.35,54
30,4515,0,0.35,59
30,4520,0,0.35,64
30,4525,0,0.35,69
30,4530,0,0.35,74
30,4535,0,0.35,79
30,4540,0,0.35,84
30,4545,0,0.35,89
30,4550,0,0.35,94
30,4555,0,0.35,99
30,4560,0,0.35,104
30,4565,0,0.35,109
30,4570,0,0.35,114
30,4575,0,0.35,119
30,4580,0,0.35,124
30,4585,0,0.35,129
30,4590,0,0.35,134
30,4595,0,0.35,139
30,4600,0,0.35,144
30,4605,0,0.35,149
30,4610,0,0.35,154
30,4615,0,0.35,159
30,4620,0,0.35,164
30,4625,0,0.35,169
30,4630,0,0.35,174
30,4635,0,0.35,179
30,4640,0,0.35,184
30,4645,0,0.35,189
30,4650,0,0.35,194
30,4655,0,0.35,199
30,4660,0,0.35,204
30,4665,0,0.35,209
30,4670,0,0.35,214
30,4675,0,0.35,219
30,4680,0,0.35,224
30,4685,0,0.35,229
30,4690,0,0.35,234
30,4695,0,0.35,239
30,4700,0,0.35,244
30,4705,0,0.35,249
30,4710,0,0.35,254
30,4715,0,0.35,259
30,4720,0,0.35,264
30,4725,0,0.35,269
30,4730,0,0.35,274
31,4735,1,0.4,3
31,4740,1,0.4,8
31,4745,1,0.4,13
31,4750,1,0.4,18
31,4755,1,0.4,23
31,4760,1,0.4,28
31,4765,1,0.4,33
31,4770,1,0.4,38
31,4775,1,0.4,43
31,4780,1,0.4,48
32,4785,-1,0.4,5
32,4790,-1,0.4,10
32,4795,-1,0.4,15
32,4800,-1,0.4,20
32,4805,-1,0.4,25
32,4810,-1,0.4,30
32,4815,-1,0.4,35
32,4820,-1,0.4,40
32,4825,-1,0.4,45
32,4830,-1,0.4,50
32,4835,-1,0.4,55
32,4840,-1,0.4,60
32,4845,-1,0.4,65
32,4850,-1,0.4,70
32,4855,-1,0.4,75
32,4860,-1,0.4,80
32,4865,-1,0.4,85
32,4870,-1,0.4,90
32,4875,-1,0.4,95
32,4880,-1,0.4,100
32,4885,-1,0.4,105
32,4890,-1,0.4,110
32,4895,-1,0.4,115
32,4900,-1,0.4,120
32,4905,-1,0.4,125
32,4910,-1,0.4,130
32,4915,-1,0.4,135
32,4920,-1,0.4,140
32,4925,-1,0.4,145
32,4930,-1,0.4,150
32,4935,-1,0.4,155
32,4940,-1,0.4,160
32,4945,-1,0.4,165
32,4950,-1,0.4,170
32,4955,-1,0.4,175
32,4960,-1,0.4,180
33,4965,1,0.4,3
33,4970,1,0.4,8
33,4975,1,0.4,13
33,4980,1,0.4,18
33,4985,1,0.4,23
33,4990,1,0.4,28
33,4995,1,0.4,33
33,5000,1,0.4,38
33,5005,1,0.4,43
33,5010,1,0.4,48
33,5015,1,0.4,53
33,5020,1,0.4,58
33,5025,1,0.4,63
33,5030,1,0.4,68
33,5035,1,0.4,73
33,5040,1,0.4,78
33,5045,1,0.4,83
33,5050,1,0.4,88
33,5055,1,0.4,93
33,5060,1,0.4,98
33,5065,1,0.4,103
33,5070,1,0.4,108
33,5075,1,0.4,113
33,5080,1,0.4,118
33,5085,1,0.4,123
34,5090,1,0.45,1
34,5095,1,0.45,6
34,5100,1,0.45,11
34,5105,1,0.45,16
34,5110,1,0.45,21
34,5115,1,0.45,26
35,5120,-1,0.4,1
35,5125,-1,0.4,6
35,5130,-1,0.4,11
35,5135,-1,0.4,16
35,5140,-1,0.4,21
35,5145,-1,0.4,26
35,5150,-1,0.4,31
36,5155,-1,0.4,1
36,5160,-1,0.4,6
36,5165,-1,0.4,11
36,5170,-1,0.4,16
36,5175,-1,0.4,21
36,5180,-1,0.4,26
36,5185,-1,0.4,31
36,5190,-1,0.4,36
36,5195,-1,0.4,41
36,5200,-1,0.4,46
36,5205,-1,0.4,51
36,5210,-1,0.4,56
36,5215,-1,0.4,61
36,5220,-1,0.4,66
36,5225,-1,0.4,71
36,5230,-1,0.4,76
36,5235,-1,0.4,81
36,5240,-1,0.4,86
36,5245,-1,0.4,91
36,5250,-1,0.4,96
36,5255,-1,0.4,101
36,5260,-1,0.4,106
